node,in_degree,out_degree,in_degree_centrality,out_degree_centrality,degree_centrality,pagerank,betweenness_centrality,closeness_centrality,entropy
International Red Cross and Red Crescent Movement,6,85,0.001306904813766064,0.018514484861685908,0.01982138967545197,9.120632589346625e-05,0.00037586137046754045,0.38170383396347085,3.25
J. M. W. Turner,12,18,0.002613809627532128,0.003920714441298192,0.006534524068830321,0.00010070612143421064,0.0003748838487709818,0.36322598786254895,3.0775726382817687
James Clerk Maxwell,27,27,0.0058810716619472885,0.0058810716619472885,0.011762143323894577,0.0003424877857019984,0.0005121630212645024,0.3791112957057881,4.12255396596846
Jane Austen,17,23,0.0037028969723371815,0.005009801786103245,0.008712698758440426,0.0001722038217797219,0.00047210859643106095,0.3783904326269824,3.1522551225461863
Jesus,116,59,0.02526682639947724,0.01285123066869963,0.03811805706817687,0.0009691906499276004,0.0016546165509196999,0.39841666722283947,4.388433367475042
Karl Marx,50,63,0.010890873448050535,0.013722500544543673,0.024613373992594206,0.00047056334698859076,0.0006829248966993108,0.3812586982970411,4.743230978428524
Leo Tolstoy,22,29,0.004791984317142235,0.00631670659986931,0.011108690917011544,0.0001253989618542906,0.00021820818854522022,0.33190795308600285,3.969001629875992
Literature,80,44,0.017425397516880853,0.00958396863428447,0.027009366151165323,0.0005759175192498002,0.001212855915006407,0.3973789436582722,4.619232536613121
London Underground,27,11,0.0058810716619472885,0.0023959921585711176,0.008277063820518406,0.00018344357036822898,0.0003308255381031774,0.3649637726701203,3.1797873960992087
Louis Pasteur,10,15,0.0021781746896101066,0.0032672620344151603,0.005445436724025267,0.00012758990391418198,8.9298075895608e-05,0.33783663072453346,3.388397390142398
Ludwig van Beethoven,29,12,0.00631670659986931,0.002613809627532128,0.008930516227401437,0.0002677498597863148,6.596276263049766e-05,0.36273662015025987,2.866921724035996
Manifest Destiny,9,52,0.001960357220649096,0.011326508385972555,0.013286865606621652,9.501231309652083e-05,0.00047775381615890427,0.38027672591026745,4.315339564395862
Marie Curie,10,17,0.0021781746896101066,0.0037028969723371815,0.0058810716619472885,0.000113149203797722,0.0002051418364523322,0.3454869167463752,3.635551535341099
Mark Twain,33,17,0.007187976475713353,0.0037028969723371815,0.010890873448050535,0.00020349906614087291,0.0012460417522293422,0.3549996643958721,3.3346860742973043
Mediterranean Sea,192,61,0.04182095404051405,0.013286865606621652,0.0551078196471357,0.001439377422595299,0.0016769561423981153,0.44269374920746485,5.074277385380229
Michael Faraday,15,16,0.0032672620344151603,0.003485079503376171,0.006752341537791331,0.00022381902157143614,0.00021002273077011332,0.37403045460946144,3.413901242901936
Music,99,24,0.02156392942714006,0.005227619255064256,0.026791548682204312,0.0009002341229411416,0.000986270415877682,0.4187183856057067,4.209311303964358
Natural selection,44,16,0.00958396863428447,0.003485079503376171,0.013069048137660641,0.00043037887204910413,0.0005185150088294851,0.3601109892254901,3.411896099255899
Niccolò Paganini,6,14,0.001306904813766064,0.0030494445654541498,0.004356349379220213,8.078307638375706e-05,1.335042188563782e-05,0.32509486988109804,2.450825794518088
Nikola Tesla,15,53,0.0032672620344151603,0.011544325854933566,0.014811587889348726,0.00014556984588832674,0.0004358158365791687,0.3410335051826227,4.325558908989405
Oil refinery,19,18,0.004138531910259203,0.003920714441298192,0.008059246351557395,0.00012880252611922757,0.00029582882532295845,0.34697980995041916,2.690475975908072
Otto von Bismarck,9,26,0.001960357220649096,0.0056632541929862775,0.007623611413635374,8.89617624032817e-05,3.369445955210557e-05,0.3551373892811902,2.8962915290459277
Panama,66,28,0.014375952951426706,0.0060988891309082995,0.020474842082335003,0.0005641248578469236,0.00018391418170364394,0.40942934726325964,3.65937627359548
Peru,124,93,0.027009366151165323,0.020257024613373992,0.04726639076453932,0.0008357661967130732,0.0034908383518267214,0.431305189696191,5.034613917087678
Politics,91,56,0.01982138967545197,0.012197778261816599,0.03201916793726857,0.0007078710696844471,0.0009548474308573349,0.39789712884082235,4.525285478978436
Postage stamp,23,18,0.005009801786103245,0.003920714441298192,0.008930516227401437,0.00014700754554204803,0.0001056297201901013,0.3440585336432368,3.2870026378572392
Pyotr Ilyich Tchaikovsky,17,21,0.0037028969723371815,0.004574166848181224,0.008277063820518406,0.00012990076110207905,0.000135705350963799,0.33550877239818055,3.027169118440618
Red Sea,57,32,0.012415595730777608,0.006970159006752342,0.019385754737529952,0.00043144265504205736,0.00038730884787337936,0.3800556898659785,4.153316363473465
Religion,168,47,0.036593334785449794,0.010237421041167502,0.0468307558266173,0.0012993015579133205,0.002073318321820939,0.42525417384149206,4.5562376676681735
Richard Wagner,34,43,0.007405793944674363,0.00936615116532346,0.016771945109997823,0.0002508879722395329,0.0008532626959169857,0.3692924538531531,3.839315197550292
Robert Schumann,16,15,0.003485079503376171,0.0032672620344151603,0.006752341537791331,0.00015728340522136954,3.7853522336673987e-05,0.35685409894401837,2.1887218755408666
Romania,151,58,0.032890437813112613,0.01263341319973862,0.04552385101285123,0.0010559002940356804,0.0011458979873909135,0.4409026753738541,4.660139580383943
Romanticism,76,40,0.016554127641036812,0.008712698758440426,0.02526682639947724,0.0005696351792499179,0.0009194870831900542,0.3796143877462038,5.045609344516717
Søren Kierkegaard,9,31,0.001960357220649096,0.006752341537791331,0.008712698758440426,0.00012339486848499473,0.000141069815216514,0.3447322944231362,2.584962500721156
Samuel Taylor Coleridge,21,22,0.004574166848181224,0.004791984317142235,0.00936615116532346,0.00021192767322791755,0.0004104702913762698,0.3626791341565752,2.6975217606214428
Scramble for Africa,20,134,0.004356349379220213,0.02918754084077543,0.033543890219995647,0.00017430170384307282,0.0005662032577915193,0.36724790765112564,4.651084443403428
Shaka,2,3,0.00043563493792202136,0.000653452406883032,0.0010890873448050533,5.206084083359409e-05,8.838338532889556e-07,0.3203394927950713,1.5766212201074912
Sitting Bull,3,8,0.000653452406883032,0.0017425397516880855,0.0023959921585711176,5.3145717796347866e-05,8.00943520219552e-05,0.3186002139117346,2.8865408928220893
Slavery,118,102,0.02570246133739926,0.022217381834023088,0.04791984317142235,0.0007785351123042963,0.0021447205625737186,0.4023745646642619,5.259726743559448
Socialism,99,41,0.02156392942714006,0.008930516227401437,0.030494445654541496,0.0008660863423068171,0.0007255097545191665,0.41357284476877015,4.801241590497619
Southern Africa,35,57,0.007623611413635374,0.012415595730777608,0.02003920714441298,0.0002772405373120031,0.0006027418466169986,0.3800556898659785,4.195304895866036
Suez Canal,45,25,0.009801786103245481,0.005445436724025267,0.015247222827270748,0.0004657368611808845,0.0003477358081685404,0.4085157687483023,4.000969885539963
Telephone,43,14,0.00936615116532346,0.0030494445654541498,0.012415595730777608,0.0003305595961407634,0.00028721834303179806,0.3662487535453292,3.604794803067988
Telephone exchange,2,3,0.00043563493792202136,0.000653452406883032,0.0010890873448050533,5.3986837699530614e-05,9.615890216925783e-07,0.3211486579466727,1.5137847242254336
The Origin of Species,15,20,0.0032672620344151603,0.004356349379220213,0.007623611413635374,0.0001740628131125361,0.0001468524714425927,0.3388370353165516,3.748639648735506
Tibet,62,29,0.013504683075582662,0.00631670659986931,0.01982138967545197,0.00045593640416459783,0.0003564987838249098,0.3768637853483721,4.1966087747512075
Ulysses S. Grant,26,33,0.0056632541929862775,0.007187976475713353,0.01285123066869963,0.00020374503011806738,0.0002875090532753538,0.3459569669732411,3.0074413584265676
Uruguay,56,25,0.012197778261816599,0.005445436724025267,0.017643214985841864,0.0004038391816336181,9.391243877773698e-05,0.38530269156124075,3.2252551976418835
Victor Hugo,12,31,0.002613809627532128,0.006752341537791331,0.00936615116532346,0.00010445308820219003,5.3757013611657334e-05,0.3343079886827828,2.411602217974671
Victoria of the United Kingdom,77,50,0.016771945109997823,0.010890873448050535,0.027662818558048356,0.0003777399787390263,0.0015315938350300984,0.37630606536676636,4.420110709554342
Vincent van Gogh,18,29,0.003920714441298192,0.00631670659986931,0.010237421041167502,0.0001851052010361414,0.0004906630763279958,0.3550547415294375,4.0580881257729455
Walt Whitman,12,15,0.002613809627532128,0.0032672620344151603,0.0058810716619472885,0.00010010834532340348,0.00022980592327343554,0.3812586982970411,2.8505879058088595
William Ewart Gladstone,20,40,0.004356349379220213,0.008712698758440426,0.013069048137660641,0.00011403493222823645,0.00012066676041311578,0.3366191566563197,3.5219280948873624
World War I,404,82,0.08799825746024832,0.017861032454802875,0.1058592899150512,0.0025604935990269926,0.006769524136180619,0.48331686093516146,5.187189258683633
Zionism,25,74,0.005445436724025267,0.01611849270311479,0.02156392942714006,0.0002062311470031278,0.00024049680772476032,0.35716041147530075,3.836591668108978
Zulu,14,15,0.0030494445654541498,0.0032672620344151603,0.00631670659986931,0.00012506394898243071,0.00016140134814265127,0.35585528479676404,2.7998613641793444
1 Ceres,12,32,0.002613809627532128,0.006970159006752342,0.00958396863428447,0.0001007207868960638,9.915979657119132e-05,0.29047475236758136,2.3146916514139892
3 Juno,5,9,0.0010890873448050533,0.001960357220649096,0.0030494445654541498,6.737802245618744e-05,2.1257253404243638e-06,0.27345027321400284,1.4333844330634578
4 Vesta,7,21,0.0015247222827270749,0.004574166848181224,0.0060988891309082995,8.297665689390224e-05,1.2496686600766155e-05,0.27997373825886834,2.8973683589017414
90377 Sedna,8,16,0.0017425397516880855,0.003485079503376171,0.005227619255064256,7.173887728988856e-05,4.6808451957647844e-05,0.27261961242813626,2.75
Asteroid,56,19,0.012197778261816599,0.004138531910259203,0.0163363101720758,0.00037441985160368375,0.0006512427464994705,0.35434006913803356,3.6086743168550446
Cerium,13,29,0.0028316270964931388,0.00631670659986931,0.009148333696362448,6.67944186526652e-05,3.480948697997622e-05,0.267364371345054,2.058813890331201
Cornell University,26,68,0.0056632541929862775,0.014811587889348726,0.020474842082335003,0.0001446672740514127,0.0011433737120295569,0.3233037135732132,4.287119515554928
Definition of planet,9,31,0.001960357220649096,0.006752341537791331,0.008712698758440426,8.070211969661255e-05,2.0229212361532133e-05,0.2780686921662199,2.460904932167797
Eris (dwarf planet),6,23,0.001306904813766064,0.005009801786103245,0.00631670659986931,6.60480268469589e-05,7.788937453661506e-06,0.27820390670167633,2.721928094887362
Fresh water,31,11,0.006752341537791331,0.0023959921585711176,0.009148333696362448,0.0002177057087411025,0.00013177206298330122,0.34606159632965217,3.104745478529695
Gravitation,114,27,0.024831191461555217,0.0058810716619472885,0.030712263123502507,0.0009337647322494503,0.0013067542239545214,0.4019505289414226,4.310912605728301
Hubble Space Telescope,46,44,0.01001960357220649,0.00958396863428447,0.019603572206490963,0.00022105538148566408,0.000887483779012254,0.3125732891522215,4.868821137739738
Kuiper belt,13,13,0.0028316270964931388,0.0028316270964931388,0.0056632541929862775,9.244808057967932e-05,2.783823532215261e-05,0.2792392577058129,2.6825887305018323
Mars,51,60,0.011108690917011544,0.013069048137660641,0.024177739054672187,0.00027933331133762174,0.0018114421595568494,0.3437226399110829,4.608883625515983
Milan,76,31,0.016554127641036812,0.006752341537791331,0.023306469178828143,0.0005575433060724511,0.0006277072048581636,0.4025515103831116,4.091470272390298
Palladium,18,36,0.003920714441298192,0.007841428882596384,0.011762143323894577,0.00013031294433751836,8.568904685389607e-05,0.3158301596091623,3.403107168362809
Pluto,21,32,0.004574166848181224,0.006970159006752342,0.011544325854933566,0.000156286890924663,0.0002621992297835687,0.3307088636601141,3.8545756067467423
Roman mythology,28,9,0.0060988891309082995,0.001960357220649096,0.008059246351557395,0.00022322785982300958,7.423075620697785e-05,0.3477178966083703,2.811188769618746
Ultraviolet,85,34,0.018514484861685908,0.007405793944674363,0.02592027880636027,0.0006580052325753555,0.0013988296798671817,0.36780863653616036,4.130613153661777
Venus,37,63,0.008059246351557395,0.013722500544543673,0.02178174689610107,0.00023171189890606932,0.0010196364879852973,0.3349440668171225,4.477971463752802
Augustus,39,14,0.008494881289479417,0.0030494445654541498,0.011544325854933566,0.000412827200329885,7.84129467874274e-05,0.3779529870401304,2.835983798255991
Boudica,5,22,0.0010890873448050533,0.004791984317142235,0.0058810716619472885,8.166132667321234e-05,0.0002940744023406035,0.3322693773543361,2.4137995646056796
Claudius,16,13,0.003485079503376171,0.0028316270964931388,0.00631670659986931,0.00019287740329097938,3.3006747412358806e-05,0.3358041579644886,2.951143017707788
Josephus,9,13,0.001960357220649096,0.0028316270964931388,0.004791984317142235,0.0001234772612978089,2.8966399288501687e-05,0.32676595081430565,2.7219280948873625
Mount Vesuvius,6,25,0.001306904813766064,0.005445436724025267,0.006752341537791331,8.549071603788606e-05,0.0001234784892106685,0.31517770782646876,3.2892875667605987
Paul of Tarsus,37,10,0.008059246351557395,0.0021781746896101066,0.010237421041167502,0.00036225445871568605,6.562432316488703e-05,0.3541207483989152,2.621063974937123
Pompeii,23,13,0.005009801786103245,0.0028316270964931388,0.007841428882596384,0.00018361765627867055,5.9061911543240916e-05,0.3414915073532776,2.9806502730537425
Anno Domini,62,36,0.013504683075582662,0.007841428882596384,0.021346111958179047,0.0006781066608417008,0.0004830520050270312,0.4081150845346393,4.050252362265702
Cleopatra VII,17,18,0.0037028969723371815,0.003920714441298192,0.007623611413635374,0.00018106507793507124,0.00013422402814474221,0.328360045416169,3.536576417580103
Julius Caesar,49,21,0.010673055979089524,0.004574166848181224,0.015247222827270748,0.00043278230699861787,0.0005301768584079804,0.37132976416160796,3.983116481033799
Mark Antony,16,19,0.003485079503376171,0.004138531910259203,0.007623611413635374,0.00020165789773144864,5.440625207448444e-05,0.3268359520891159,3.538896214227932
Rome,215,71,0.0468307558266173,0.015465040296231759,0.06229579612284906,0.0016191014281815323,0.002787809417147226,0.4463199096105294,4.715970775201364
Virgil,29,30,0.00631670659986931,0.006534524068830321,0.01285123066869963,0.0003549891013722675,0.0003786657625590791,0.3584751466992465,3.949984696657358
2-6-0,2,4,0.00043563493792202136,0.0008712698758440427,0.001306904813766064,4.650568455839482e-05,6.724582775027499e-06,0.2036217934449675,1.4591479170272446
4-4-0,8,10,0.0017425397516880855,0.0021781746896101066,0.003920714441298192,8.955232425631146e-05,0.0005422896588645926,0.255756072477424,1.590571081259866
4-6-0,5,5,0.0010890873448050533,0.0010890873448050533,0.0021781746896101066,6.133924847865691e-05,1.132454103249275e-05,0.2537849000862755,0.0
